task_type,task_number,task_name,example_type,example_number,input_height,input_width,output_height,output_width,input_filename,output_filename,input_grid,output_grid
evaluation,295,c3202e5a.json,train,2,23,23,5,5,img/tasks/c3202e5a_train_input_2.png,img/tasks/c3202e5a_train_output_2.png,|07000300000300760302600|00000300004350000300000|00000330609320000302000|36080340000300001300600|00000340000300040300700|33333333333333333333333|20080300030300000300080|00603300600340000307000|00000300030303000300000|04300300902300303302000|80150305002300000300000|33333333333333333333333|00000302040305010300009|00090306010300000300001|00300300000300020300600|03000300000300004300003|60000300009300000300000|33333333333333333333333|00000307007300000300905|00000300070300000300000|00480300070300700300710|08000300700320000303000|05000300007300000300300|,|07007|00070|00070|00700|00007|
evaluation,295,c3202e5a.json,train,3,23,23,3,3,img/tasks/c3202e5a_train_input_3.png,img/tasks/c3202e5a_train_output_3.png,|00055005010500450005600|19050645004544050015055|00050005000504050405000|55555555555555555555555|00050085004500050005040|05050395010501050105010|10050075000500350605000|55555555555555555555555|00058045090507550005000|00450005008500650605406|01052005700502050705000|55555555555555555555555|00050005000550454005000|03850305000500050005408|00058005103507050805000|55555555555555555555555|07050005020500050005002|03052615080520950705007|00058005000508050045204|55555555555555555555555|07050005000503050085000|00150405303500053005030|00250035400508050005800|,|004|440|040|
evaluation,295,c3202e5a.json,test,1,29,29,5,5,img/tasks/c3202e5a_test_input_1.png,img/tasks/c3202e5a_test_output_1.png,|43000200083210000208000280000|60000200000200740207404209050|00000209105206600200010200003|00000200800200200200030240100|00000240090209025200370200040|22222222222222222222222222222|60000260500200000206000200000|00700200300290000200000200700|70830200446200977220900200600|00000200000200003200400200500|00303200000200000200000255000|22222222222222222222222222222|00640200808200000200806200000|03007200000210016200000204003|00000280000200110209000202080|00500200880200000200000200000|10000200008200200210000200082|22222222222222222222222222222|00006200070200200200000200020|80000203200200003270007200000|00200246061208208200080205060|00000200000240000253400200000|30301200600200140200380200000|22222222222222222222222222222|00400260000230000240000200000|00700240308200000200003200005|04000202100230040200008200000|00000200090200065205000203000|00000206060200019270573200100|,|00808|00000|80000|00880|00008|
evaluation,296,c35c1b4c.json,train,1,10,10,10,10,img/tasks/c35c1b4c_train_input_1.png,img/tasks/c35c1b4c_train_output_1.png,|6688808060|0800666680|6601111066|0011111100|8111111100|6111111160|6111111168|0811186800|6860608068|8606066808|,|6688808060|0800666680|6601111066|0011111100|8111111110|6111111110|6111111118|0811111100|6860608068|8606066808|
evaluation,296,c35c1b4c.json,train,2,10,10,10,10,img/tasks/c35c1b4c_train_input_2.png,img/tasks/c35c1b4c_train_output_2.png,|9000077090|0090009990|7703333797|0373333937|0393300039|9333300930|3333390037|3333309930|0903339999|7979007700|,|9000077090|0090009990|7703333797|0373333937|0393333039|9333333330|3333333333|3333333333|0903333999|7979007700|
evaluation,296,c35c1b4c.json,train,3,10,10,10,10,img/tasks/c35c1b4c_train_input_3.png,img/tasks/c35c1b4c_train_output_3.png,|1101100041|4404221444|4022222210|0422200110|0012221010|0402202000|2222222222|4141224414|0444211441|4044041140|,|1101100041|4404221444|4022222210|0422222210|0012222010|0402222000|2222222222|4141224414|0444221441|4044041140|
evaluation,296,c35c1b4c.json,test,1,10,10,10,10,img/tasks/c35c1b4c_test_input_1.png,img/tasks/c35c1b4c_test_output_1.png,|0066660660|2606906026|2669999066|2009909602|9999996000|9999999900|0099996600|2999999626|0029069026|6002060662|,|0066660660|2606996026|2669999066|2009999602|9999999999|9999999999|0099999900|2999999996|0029069026|6002060662|
evaluation,297,c48954c1.json,train,1,3,3,9,9,img/tasks/c48954c1_train_input_1.png,img/tasks/c48954c1_train_output_1.png,|767|276|127|,|721127721|672276672|767767767|767767767|672276672|721127721|721127721|672276672|767767767|
evaluation,297,c48954c1.json,train,2,3,3,9,9,img/tasks/c48954c1_train_input_2.png,img/tasks/c48954c1_train_output_2.png,|617|167|474|,|474474474|761167761|716617716|716617716|761167761|474474474|474474474|761167761|716617716|
evaluation,297,c48954c1.json,train,3,3,3,9,9,img/tasks/c48954c1_train_input_3.png,img/tasks/c48954c1_train_output_3.png,|194|916|694|,|496694496|619916619|491194491|491194491|619916619|496694496|496694496|619916619|491194491|
evaluation,297,c48954c1.json,test,1,3,3,9,9,img/tasks/c48954c1_test_input_1.png,img/tasks/c48954c1_test_output_1.png,|886|636|688|,|886688886|636636636|688886688|688886688|636636636|886688886|886688886|636636636|688886688|
evaluation,298,c62e2108.json,train,1,18,17,18,17,img/tasks/c62e2108_train_input_1.png,img/tasks/c62e2108_train_output_1.png,|00000000000000000|00000000000000000|00222200000000001|00200200000000001|00200200000000001|00222200000000001|00000000000000000|00000000000000000|00000000000000000|00000000000000000|00000000000000000|00000000000000000|00000000000000000|00000000000000000|00000000000000000|00000000000000000|00000000000000000|00111100000000000|,|00000000000000000|00000000000000000|00222222222222222|00200220022002200|00200220022002200|00222222222222222|00222200000000000|00200200000000000|00200200000000000|00222200000000000|00222200000000000|00200200000000000|00200200000000000|00222200000000000|00222200000000000|00200200000000000|00200200000000000|00222200000000000|
evaluation,298,c62e2108.json,train,2,22,19,22,19,img/tasks/c62e2108_train_input_2.png,img/tasks/c62e2108_train_output_2.png,|0000000011110000000|0000000000000000000|0000000000000000000|0000000000000000000|0000000000000000000|0000000000000000000|0000000000000000000|0000000000000000000|1000000088880000001|1000000080080000001|1000000080080000001|1000000088880000001|0000000000000000000|0000000000000000000|0088880000000000000|0080080000000000000|0080080000000000000|0088880000000000000|0000000000000000000|0000000000000000000|0000000000000000000|0011110000000000000|,|0000000088880000000|0000000080080000000|0000000080080000000|0000000088880000000|0000000088880000000|0000000080080000000|0000000080080000000|0000000088880000000|8888888888888888888|8008800880088008800|8008800880088008800|8888888888888888888|0000000000000000000|0000000000000000000|0088880000000000000|0080080000000000000|0080080000000000000|0088880000000000000|0088880000000000000|0080080000000000000|0080080000000000000|0088880000000000000|
evaluation,298,c62e2108.json,train,3,22,22,22,22,img/tasks/c62e2108_train_input_3.png,img/tasks/c62e2108_train_output_3.png,|0000001111000000000000|0000000000000000000000|0000000000000000000000|0000000000000000000000|0000000000000000000000|1000003333000000000000|1000003003000000000000|1000003003000000000000|1000003333000000000000|0000000000000000000000|0000000000000000000000|0000000000003333000001|0000000000003003000001|0000000000003003000001|0000000000003333000001|0000000000000000000000|0000000000000000000000|0000000000000000000000|0000000000000000000000|0000000000000000000000|0000000000000000000000|0000000000001111000000|,|0000003333000000000000|0000003333000000000000|0000003003000000000000|0000003003000000000000|0000003333000000000000|3333333333000000000000|0330033003000000000000|0330033003000000000000|3333333333000000000000|0000000000000000000000|0000000000000000000000|0000000000003333333333|0000000000003003300330|0000000000003003300330|0000000000003333333333|0000000000003333000000|0000000000003003000000|0000000000003003000000|0000000000003333000000|0000000000003333000000|0000000000003003000000|0000000000003003000000|
evaluation,298,c62e2108.json,test,1,24,24,24,24,img/tasks/c62e2108_test_input_1.png,img/tasks/c62e2108_test_output_1.png,|000000111100011110000000|000000000000000000000000|000000000000000000000000|000000000000000000000000|000000000000000000000000|000000000000000000000000|100000444400000000000000|100000400400000000000000|100000400400000000000000|100000444400000000000000|000000000000000000000000|000000000000000000000000|000000000000044440000000|000000000000040040000000|000000000000040040000000|000000000000044440000000|000000000000000000000000|000000000000000000000000|000000000000000000000000|000000000000000000000000|000000000000000000000000|000000000000000000000000|000000000000000000000000|000000111100011110000000|,|000000400400044440000000|000000444400040040000000|000000444400040040000000|000000400400044440000000|000000400400044440000000|000000444400040040000000|444444444400040040000000|044004400400044440000000|044004400400044440000000|444444444400040040000000|000000444400040040000000|000000400400044440000000|000000400400044440000000|000000444400040040000000|000000444400040040000000|000000400400044440000000|000000400400044440000000|000000444400040040000000|000000444400040040000000|000000400400044440000000|000000400400044440000000|000000444400040040000000|000000444400040040000000|000000400400044440000000|
evaluation,299,c64f1187.json,train,1,18,20,8,11,img/tasks/c64f1187_train_input_1.png,img/tasks/c64f1187_train_output_1.png,|20000300004000080000|01100011000110001000|01000001000110001100|00000000000000000000|00000000000000000000|00000000000000000000|00000000000000000000|00005505505505500000|00005205505505400000|00000000000000000000|00005505505505500000|00005305205305500000|00000000000000000000|00005505505505500000|00005305505505800000|00000000000000000000|00000000000000000000|00000000000000000000|,|22000000044|20000000044|00000000000|33022033000|03020003000|00000000000|33000000080|03000000088|
evaluation,299,c64f1187.json,train,2,17,18,8,14,img/tasks/c64f1187_train_input_2.png,img/tasks/c64f1187_train_output_2.png,|000000000000000000|002000300070000000|000110011001100000|000110001001000000|000000000000000000|000000000000000000|000000000000000000|005505505505505500|005305305705505200|000000000000000000|005505505505505500|005205505505505500|000000000000000000|005505505505505500|005205205305305700|000000000000000000|000000000000000000|,|33033077000022|03003070000022|00000000000000|22000000000000|22000000000000|00000000000000|22022033033077|22022003003070|
evaluation,299,c64f1187.json,test,1,20,18,11,11,img/tasks/c64f1187_test_input_1.png,img/tasks/c64f1187_test_output_1.png,|000000000000000000|030002000800040000|001100110011000100|000100100011001100|000000000000000000|000000000000000000|000000000000000000|055055055055000000|052052052058000000|000000000000000000|055055055055000000|055053053055000000|000000000000000000|055055055055000000|054053055055000000|000000000000000000|055055055055000000|054055055058000000|000000000000000000|000000000000000000|,|22022022088|20020020088|00000000000|00033033000|00003003000|00000000000|04033000000|44003000000|00000000000|04000000088|44000000088|
evaluation,300,c658a4bd.json,train,1,13,13,8,8,img/tasks/c658a4bd_train_input_1.png,img/tasks/c658a4bd_train_output_1.png,|0000000000000|8888880033330|8000080030030|8000080030030|8002222233330|8002080000200|8882880000200|0002000000200|0002000000200|4402000000200|4402000000200|0002222222200|0000000000000|,|22222222|28888882|28333382|28344382|28344382|28333382|28888882|22222222|
evaluation,300,c658a4bd.json,train,2,16,16,9,9,img/tasks/c658a4bd_train_input_2.png,img/tasks/c658a4bd_train_output_2.png,|0000000000000000|0004444400000000|2004000400111000|0004000400101000|0004000400111000|0004444400000000|0000000000000000|0888888800000000|0800000800000000|0800033333333300|0800030800000300|0800030800000300|0800030800000300|0888838800000300|0000030000000300|0000030000000300|,|333333333|388888883|384444483|384111483|384121483|384111483|384444483|388888883|333333333|
evaluation,300,c658a4bd.json,test,1,19,19,10,10,img/tasks/c658a4bd_test_input_1.png,img/tasks/c658a4bd_test_output_1.png,|0000000000000000000|0066666666660000000|0060000000060002200|0060888888060002200|0060800008060000000|0060833338333000000|0060830008063000000|0060830008063000000|0060888888063000000|0060030000063000000|0066636666663000000|0000030000003000000|0000033333333000000|0000000000000000000|0000000000044440000|0000000000040040000|0000000000040040000|0000000000044440000|0000000000000000000|,|6666666666|6333333336|6388888836|6384444836|6384224836|6384224836|6384444836|6388888836|6333333336|6666666666|
evaluation,301,c663677b.json,train,1,27,27,27,27,img/tasks/c663677b_train_input_1.png,img/tasks/c663677b_train_output_1.png,|513000000135135151351351513|153000000531153110000031153|333000000333111130000011333|513000000135135151351351513|111000000111111111111111111|351313513513135135131351351|531515315315153153151531531|111111111111111111111111111|513513515135135151351351513|153115311531153115311531153|333311113333111133300000333|513513515135135151300000513|111111111111111111100000111|351313513513135135100000351|531515315315153153100000531|111111111111111111100000111|513513515135135151351351513|153115311531153115311531153|333311113333111133331111333|000513515135135151351351513|000111111111111111111111111|000313513513135135131351351|531515315315153153151531531|111111111111111111111111111|513513515135135151351351513|153115311531153115311531153|333311113333111133331111333|,|513513515135135151351351513|153115311531153115311531153|333311113333111133331111333|513513515135135151351351513|111111111111111111111111111|351313513513135135131351351|531515315315153153151531531|111111111111111111111111111|513513515135135151351351513|153115311531153115311531153|333311113333111133331111333|513513515135135151351351513|111111111111111111111111111|351313513513135135131351351|531515315315153153151531531|111111111111111111111111111|513513515135135151351351513|153115311531153115311531153|333311113333111133331111333|513513515135135151351351513|111111111111111111111111111|351313513513135135131351351|531515315315153153151531531|111111111111111111111111111|513513515135135151351351513|153115311531153115311531153|333311113333111133331111333|
evaluation,301,c663677b.json,train,2,27,27,27,27,img/tasks/c663677b_train_input_2.png,img/tasks/c663677b_train_output_2.png,|374137413741374137413741374|765443210000002176544321765|456756710000007145675671456|147362510000005114736251147|345656710000007134565671345|736262517362625173626251736|427575314000053142757531427|111111111000011111111111111|374137413741374137413741374|765443217654432176544321765|456756714567567145675671456|147362511473625114736251147|345656713456567134565671345|736262517362625173626000036|427575314275753142757000027|111111111111111111111000011|370037413741374137413000074|760043217654432176544000065|450056714567567145675671456|140062511473625114736251147|345656713456567134565671345|736262517362625173600000036|427575314275753142700000027|111111111111111111100000011|374137413741374137400000074|765443217654432176544321765|456756714567567145675671456|,|374137413741374137413741374|765443217654432176544321765|456756714567567145675671456|147362511473625114736251147|345656713456567134565671345|736262517362625173626251736|427575314275753142757531427|111111111111111111111111111|374137413741374137413741374|765443217654432176544321765|456756714567567145675671456|147362511473625114736251147|345656713456567134565671345|736262517362625173626251736|427575314275753142757531427|111111111111111111111111111|374137413741374137413741374|765443217654432176544321765|456756714567567145675671456|147362511473625114736251147|345656713456567134565671345|736262517362625173626251736|427575314275753142757531427|111111111111111111111111111|374137413741374137413741374|765443217654432176544321765|456756714567567145675671456|
